Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
BIBE,Big Bend National Park,Mammal,1,Chiroptera,Vespertilionidae,88740,180017,Active,Lasiurus cinereus,Hoary Bat,Lasiurus cinereus cinereus,Present
BIBE,Big Bend National Park,Mammal,1,Chiroptera,Vespertilionidae,260621,552502,Active,Lasiurus xanthinus,Western Yellow Bat,,Present
BIBE,Big Bend National Park,Mammal,1,Chiroptera,Vespertilionidae,88710,179991,Active,Myotis californicus,California Myotis,Myotis californicus californicus,Present
BIBE,Big Bend National Park,Mammal,1,Chiroptera,Vespertilionidae,88713,179994,Active,Myotis ciliolabrum,Western Small-footed Myotis,"Myotis leibii, Myotis subulatus",Present
BIBE,Big Bend National Park,Mammal,1,Chiroptera,Vespertilionidae,88724,180002,Active,Myotis thysanodes,Fringed Myotis,Myotis thysanodes thysanodes,Present
BIBE,Big Bend National Park,Mammal,1,Chiroptera,Vespertilionidae,88725,180003,Active,Myotis velifer,Cave Myotis,,Present
BIBE,Big Bend National Park,Mammal,1,Chiroptera,Vespertilionidae,88709,179990,Active,Myotis volans,Long-legged Myotis,,Present
BIBE,Big Bend National Park,Mammal,1,Chiroptera,Vespertilionidae,88726,180004,Active,Myotis yumanensis,Yuma Myotis,Myotis yumanensis yumanesis,Present
BIBE,Big Bend National Park,Mammal,1,Chiroptera,Vespertilionidae,88748,180024,Active,Pipistrellus hesperus,Western Pipistrelle,Pipistrellus hesperus maximus,Present
BIBE,Big Bend National Park,Mammal,1,Chiroptera,Vespertilionidae,88749,180025,Active,Pipistrellus subflavus,Eastern Pipistrelle,Perimyotis subflavus,Present
BIBE,Big Bend National Park,Mammal,1,Eulipotyphla,Soricidae,88690,179973,Active,Notiosorex crawfordi,Crawford's Desert Shrew,Notiosorex crawfordi crawfordi,Present
BIBE,Big Bend National Park,Mammal,1,Lagomorpha,Leporidae,89641,180115,Active,Lepus californicus,Black-tailed Jackrabbit,Lepus californicus texianus,Present
BIBE,Big Bend National Park,Mammal,1,Lagomorpha,Leporidae,89649,180122,Active,Sylvilagus audubonii,Desert Cottontail,Sylvilagus audubonii minor,Present
BIBE,Big Bend National Park,Mammal,1,Lagomorpha,Leporidae,89651,180124,Active,Sylvilagus floridanus,Eastern Cottontail,Sylvilagus floridanus robustus,Present
BIBE,Big Bend National Park,Mammal,1,Lagomorpha,Leporidae,267648,555658,Active,Sylvilagus robustus,Davis Mountains Cottontail,,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Castoridae,90673,180212,Active,Castor canadensis,American Beaver,Castor canadensis mexicanus,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Cricetidae,91767,180370,Active,Neotoma albigula,Western White-throated Woodrat,Neotoma albigula albigula,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Cricetidae,91772,180375,Active,Neotoma mexicana,Mexican Woodrat,Neotoma mexicana mexicana,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Cricetidae,91773,180376,Active,Neotoma micropus,Southern Plains Woodrat,Neotoma micropus canescens,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Cricetidae,91779,180381,Active,Onychomys arenicola,Mearns's Grasshopper Mouse,"Onychomys torridus, Onychomys torridus torridus, Onychomys arenicola arenicola",Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Cricetidae,90750,180282,Active,Peromyscus boylii,Brush Mouse,Peromyscus boylii rowleyi,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Cricetidae,90754,180286,Active,Peromyscus eremicus,Cactus Mouse,Peromyscus eremicus eremicus,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Cricetidae,90745,180278,Active,Peromyscus leucopus,White-footed Mouse,Peromyscus leucopus texanus,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Cricetidae,90743,180276,Active,Peromyscus maniculatus,Deer Mouse,Peromyscus maniculatus blandus,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Cricetidae,260607,552496,Active,Peromyscus nasutus,Northern Rock Mouse,Peromyscus difficilis,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Cricetidae,90757,180289,Active,Peromyscus pectoralis,White-ankled Mouse,Peromyscus pectoralis laceianus,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Cricetidae,91735,180341,Active,Reithrodontomys fulvescens,Fulvous Harvest Mouse,Reithrodontomys fulvescens canus,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Cricetidae,91737,180343,Active,Reithrodontomys megalotis,Western Harvest Mouse,Reithrodontomys megalotis megalotis,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Cricetidae,91738,180344,Active,Reithrodontomys montanus,Plains Harvest Mouse,,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Cricetidae,91743,180349,Active,Sigmodon hispidus,Hispid Cotton Rat,Sigmodon hispidus berlandieri,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Cricetidae,91745,180350,Active,Sigmodon ochrognathus,Yellow-nosed Cotton Rat,Sigmodon ochrognathus ochrognathus,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Echimyidae,91803,180402,Active,Myocastor coypus,Nutria,,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Erethizontidae,91792,180393,Active,Erethizon dorsatum,North American Porcupine,Erethizon dorsatum epixanthum,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Geomyidae,599263,-711624,Inactive,Cratogeomys castanops,Yellow-faced Pocket Gopher,"Pappogeomys castanops, Cratogeomys castanops clarkii, Cratogeomys castanops lacrimalis",Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Geomyidae,90684,180222,Active,Thomomys bottae,Botta's Pocket Gopher,Thomomys bottae limitaris,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Heteromyidae,260592,552489,Active,Chaetodipus eremicus,Chihuahuan Desert Pocket Mouse,"Perognathus penicillatus eremicus, Chaetodipus penicillatus, Perognathus penicillatus",Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Heteromyidae,260584,552485,Active,Chaetodipus nelsoni,Nelson's Pocket Mouse,"Perognathus nelsoni, Chaetodipus nelsoni canescens, Perognathus nelsoni canescens",Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Heteromyidae,90705,180241,Active,Dipodomys merriami,Merriam's Kangaroo Rat,Dipodomys merriami ambiguus,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Heteromyidae,90708,180244,Active,Dipodomys ordii,Ord's Kangaroo Rat,"Dipodomys ordii obscurus, Dipodomys ordii attenuatus",Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Heteromyidae,90728,180262,Active,Perognathus flavus,Silky Pocket Mouse,Perognathus flavus gilvus,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Heteromyidae,260590,552488,Active,Perognathus merriami,Merriam's Pocket Mouse,Perognathus merriami gilvus,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Sciuridae,90637,180180,Active,Ammospermophilus interpres,Texas Antelope Squirrel,"Citellus interpres, Citellus interpres interpres",Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Sciuridae,89685,180155,Active,Spermophilus mexicanus,Mexican Ground Squirrel,Citellus mexicanus,Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Sciuridae,89689,180159,Active,Spermophilus spilosoma,Spotted Ground Squirrel,"Citellus spilosoma, Spermophilus spilosoma marginatus, Citellus spilosoma major",Present
BIBE,Big Bend National Park,Mammal,1,Rodentia,Sciuridae,89694,180163,Active,Spermophilus variegatus,Rock Squirrel,"Citellus variegatus, Spermophilus variegatus grammurus, Citellus variegatus couchii",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Anguidae,285313,564557,Active,Gerrhonotus infernalis,Texas Alligator Lizard,"Gerrhonotus liocephalus infernalis, Gerrhonotus liocephalus",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,79769,174202,Active,Arizona elegans,Kansas Glossy Snake,Arizona elegans elegans,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,117300,209455,Active,Bogertophis subocularis,Trans-Pecos Ratsnake,Bogertophis subocularis subocularis,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,79719,174158,Active,Diadophis punctatus,Ring-necked Snake,"Diadophis regalis blanchardi, Diadophis regalis, Diadophis punctatus regalis",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,79742,174179,Active,Elaphe bairdi,Baird's Ratsnake,,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,162812,-505193,Active,Elaphe emoryi,Great Plains Ratsnake,"Elaphe guttata, Elaphe guttata emoryi",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,79800,174230,Active,Gyalopion canum,Chihuahuan Hook-nosed Snake,,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,79803,174233,Active,Hypsiglena torquata,Texas Nightsnake,Hypsiglena torquata jani,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,122656,209266,Active,Lampropeltis alterna,Gray-banded Kingsnake,,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,122635,209247,Active,Lampropeltis getula,Desert Kingsnake,Lampropeltis getula splendida,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,79751,174187,Active,Lampropeltis triangulum,Mexican Milksnake,"Lampropeltis triangulum celaenops, Lampropeltis triangulum annulata",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,79808,174238,Active,Masticophis flagellum,Western Coachwhip,Masticophis flagellum testaceus,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,79811,174240,Active,Masticophis taeniatus,Central Texas Whipsnake,"Masticophis taeniatus girardi, Masticophis taeniatus ornatus",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,79815,174244,Active,Nerodia erythrogaster,Blotched Watersnake,Nerodia erythrogaster transversa,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,117240,209400,Active,Pituophis catenifer,Sonoran Gophersnake,"Pituophis catenifer affinis, Pituophis melanoleucus sayi",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,79840,174267,Active,Rhinocheilus lecontei,Texas Long-nosed Snake,Rhinocheilus lecontei tessellatus,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,79844,174270,Active,Salvadora grahamiae,Mountain Patch-nosed Snake,Salvadora grahamiae grahamiae,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,79845,174271,Active,Salvadora hexalepis,Big Bend Patch-nosed Snake,"Salvadora hexalepis deserticola, Salvadora deserticola",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,79849,174275,Active,Sonora semiannulata,Variable Groundsnake,"Sonora semiannulata semiannulata, Sonora semiannulata blanchardi",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,289248,563934,Active,Tantilla cucullata,Trans-Pecos Black-headed Snake,Tantilla rubra,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,80794,174282,Active,Tantilla hobartsmithi,Smith's Black-headed Snake,Tantilla atriceps,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,79031,174141,Active,Thamnophis cyrtopsis,Western Black-necked Gartersnake,Thamnophis cyrtopsis cyrtopsis,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,79034,174144,Active,Thamnophis marcianus,Marcy's Checkered Gartersnake,Thamnophis marcianus marcianus,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Colubridae,80804,174291,Active,Trimorphodon biscutatus,Texas Lyresnake,"Trimorphodon vilkinsoni, Trimorphodon biscutatus vilkinsonii, Trimorphodon lambda vilkinsoni",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Crotaphytidae,77570,173912,Active,Crotaphytus collaris,Eastern Collared Lizard,,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Crotaphytidae,78387,173924,Active,Gambelia wislizenii,Long-nosed Leopard Lizard,Crotaphytus wislizenii wislizenii,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Dactyloidae,77539,173885,Active,Anolis carolinensis,Green Anole,,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Eublepharidae,78916,174038,Active,Coleonyx brevis,Texas Banded Gecko,,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Eublepharidae,78917,174039,Active,Coleonyx reticulatus,Reticulate Banded Gecko,,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Gekkonidae,78939,174059,Active,Hemidactylus turcicus,Mediterranean House Gecko,Hemidactylus turcicus turcicus,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Iguanidae,537754,683043,Active,Sceloporus cowlesi,Southwestern Fence Lizard,"Sceloporus undulatus consobrinus, Sceloporus undulatus",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Iguanidae,77526,173873,Active,Sceloporus magister,Twin-spotted Spiny Lizard,Sceloporus magister bimaculosus,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Iguanidae,77527,173874,Active,Sceloporus merriami,Big Bend Canyon Lizard,Sceloporus merriami annulatus,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Iguanidae,77531,173878,Active,Sceloporus poinsettii,Northern Crevice Spiny Lizard,Sceloporus poinsettii poinsettii,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Iguanidae,78420,173954,Active,Urosaurus ornatus,Big Bend Tree Lizard,"Urosaurus ornatus schmidti, Urosaurus ornatus ornatus",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Iguanidae,78422,173956,Active,Uta stansburiana,Common Side-blotched Lizard,"Uta stansburiana stejnegeri, Uta stansburiana stansburiana",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Leptotyphlopidae,565075,-695118,Inactive,Leptotyphlops dissectus,Texas Threadsnake,"Leptotyphlops dulcis dissectus, Leptotyphlops dulcis myopicus",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Leptotyphlopidae,80855,174337,Active,Leptotyphlops humilis,Trans-Pecos Threadsnake,Leptotyphlops humilis segregus,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Phrynosomatidae,77568,173910,Active,Cophosaurus texanus,Chihuahuan Greater Earless Lizard,"Cophosaurus texanus texanus, Cophosaurus texanus scitulus, Holbrookia texana scitula",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Phrynosomatidae,78402,173938,Active,Phrynosoma cornutum,Texas Horned Lizard,,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Phrynosomatidae,78407,173942,Active,Phrynosoma modestum,Round-tailed Horned Lizard,,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Scincidae,78435,173968,Active,Eumeces obsoletus,Great Plains Skink,,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Scincidae,78439,173971,Active,Eumeces tetragrammus,Short-lined Skink,Eumeces tetragrammus brevilineatus,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Teiidae,667564,-745366,Inactive,Aspidoscelis inornata,Trans-Pecos Striped Whiptail,"Aspidoscelis inornata heptagramma, Cnemidophorus inornatus arizonae, Cnemidophorus inornatus, Cnemidophorus inornatus heptagrammus",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Teiidae,667537,-745350,Inactive,Aspidoscelis marmorata,Marbled Whiptail,"Cnemidophorus marmoratus, Cnemidophorus tigris marmoratus, Cnemidophorus tigris",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Teiidae,695983,-756568,Active,Aspidoscelis septemvittata,Big Bend Spotted Whiptail,"Cnemidophorus gularis semifasciatus, Cnemidophorus septemvittatus septemvittatus, Cnemidophorus scalaris septemvittatus, Aspidoscelis septemvittata septemvittata, Cnemidophorus septemvittatus",Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Teiidae,667534,-745349,Inactive,Aspidoscelis tesselata,Common Checkered Whiptail,Cnemidophorus tesselatus,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Viperidae,80809,174296,Active,Agkistrodon contortrix,Trans-Pecos Copperhead,Agkistrodon contortrix pictigaster,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Viperidae,80826,174310,Active,Crotalus atrox,Western Diamond-backed Rattlesnake,,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Viperidae,80828,174312,Active,Crotalus lepidus,Mottled Rock Rattlesnake,Crotalus lepidus lepidus,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Viperidae,80830,174314,Active,Crotalus molossus,Northern Black-tailed Rattlesnake,Crotalus molossus molossus,Present
BIBE,Big Bend National Park,Reptile,3,Squamata,Viperidae,80833,174317,Active,Crotalus scutulatus,Mohave Rattlesnake,Crotalus scutulatus scutulatus,Present
BIBE,Big Bend National Park,Reptile,3,Testudines,Emydidae,259458,551766,Active,Pseudemys gorzugi,Rio Grande Cooter,,Present
BIBE,Big Bend National Park,Reptile,3,Testudines,Emydidae,76884,173778,Active,Terrapene ornata,Desert Box Turtle,Terrapene ornata luteola,Present
BIBE,Big Bend National Park,Reptile,3,Testudines,Emydidae,117964,208657,Active,Trachemys gaigeae,Big Bend Slider,Trachemys gaigeae gaigeae,Present
BIBE,Big Bend National Park,Reptile,3,Testudines,Emydidae,77466,173819,Active,Trachemys scripta,Red-eared Slider,"Trachemys scripta elegans, Pseudemys scripta gaigeae",Present
BIBE,Big Bend National Park,Reptile,3,Testudines,Kinosternidae,76871,173766,Active,Kinosternon flavescens,Yellow Mud Turtle,,Present
BIBE,Big Bend National Park,Reptile,3,Testudines,Testudinidae,77508,173857,Active,Gopherus berlandieri,Berlandier's Tortoise,,Present
BIBE,Big Bend National Park,Reptile,3,Testudines,Trionychidae,117990,208680,Active,Apalone spinifera,Texas Spiny Softshell,"Trionyx spiniferus, Apalone spinifera emoryi",Present
