Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Cricetidae,90768,180299,Active,Microtus longicaudus,"Coronation Island vole, Long-tailed Vole",,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Cricetidae,91701,180310,Active,Microtus montanus,Montane Vole,,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Cricetidae,90766,180297,Active,Microtus pennsylvanicus,Meadow Vole,,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Cricetidae,91706,180315,Active,Microtus richardsoni,"North American Water Vole, Water Vole",,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Cricetidae,91768,180371,Active,Neotoma cinerea,Bushy-tailed Woodrat,,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Cricetidae,91709,180318,Active,Ondatra zibethicus,"Common Muskrat, Muskbeaver, Muskrat",,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Cricetidae,90743,180276,Active,Peromyscus maniculatus,"Deer Mouse, North American Deermouse",,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Cricetidae,91754,180359,Active,Phenacomys intermedius,"Heather Vole, Western Heather Vole",,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Dipodidae,91785,180387,Active,Zapus princeps,Western Jumping Mouse,,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Erethizontidae,91792,180393,Active,Erethizon dorsatum,"common porcupine, porcupine",,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Geomyidae,90690,180228,Active,Thomomys talpoides,Northern Pocket Gopher,,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Sciuridae,89700,180169,Active,Glaucomys sabrinus,Northern Flying Squirrel,,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Sciuridae,89669,180140,Active,Marmota flaviventris,Yellow-bellied Marmot,,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Sciuridae,694920,-756525,Active,Neotamias amoenus,Yellow pine chipmunk,,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Sciuridae,694924,-756527,Active,Neotamias minimus,Least Chipmunk,,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Sciuridae,694907,-756519,Active,Neotamias umbrinus,Uinta chipmunk,,Probably Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Sciuridae,89676,180147,Active,Spermophilus armatus,Uinta Ground Squirrel,,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Sciuridae,89684,180154,Active,Spermophilus lateralis,Golden-mantled Ground Squirrel,,Present
GRTE,Grand Teton National Park,Mammal,1,Rodentia,Sciuridae,89697,180166,Active,Tamiasciurus hudsonicus,Red Squirrel,,Present
GRTE,Grand Teton National Park,Reptile,3,Squamata,Charinidae,80843,174326,Active,Charina bottae,"Northern Rubber Boa, Rubber Boa",,Present
GRTE,Grand Teton National Park,Reptile,3,Squamata,Colubridae,121958,209119,Active,Thamnophis elegans vagrans,intermountain wandering gartersnake,,Present
GRTE,Grand Teton National Park,Reptile,3,Squamata,Colubridae,121931,209095,Active,Thamnophis sirtalis fitchi,"Valley Garter Snake, Valley Gartersnake",,Present
GRTE,Grand Teton National Park,Reptile,3,Squamata,Iguanidae,118728,208742,Active,Sceloporus graciosus graciosus,Northern Sagebrush Lizard,,Present
