Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Colubridae,117247,209407,Active,Pituophis catenifer deserticola,Great Basin Gopher Snake,Pituophis melanoleucus deserticola,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Colubridae,79840,174267,Active,Rhinocheilus lecontei,Long-nosed Snake,,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Colubridae,79845,174271,Active,Salvadora hexalepis,"Western Patchnose Snake, Western Patch-nosed Snake",Salvadora grahamiae hexalepis,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Colubridae,79849,174275,Active,Sonora semiannulata,"Ground Snake, Groundsnake","Sonora semiannulata gloydi, Sonora semiannulata semiannulata, Sonora semiannulata isozona, Contia isozona, Sonora semiannulata linearis, Sonora semiannulata blanchardi",Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Colubridae,80794,174282,Active,Tantilla hobartsmithi,"Southwestern Black-headed Snake, Smith's Black-headed Snake",Tantilla utahensis,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Colubridae,79032,174142,Active,Thamnophis elegans,Western Terrestrial Garter Snake,,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Colubridae,80804,174291,Active,Trimorphodon biscutatus,"Western Lyre Snake, Sonoran Lyre Snake",,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Crotaphytidae,118782,208791,Active,Crotaphytus bicinctores,"Black-collared Lizard, Desert Collared Lizard, Eastern Collared Lizard",Crotaphytus insularis,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Crotaphytidae,77570,173912,Active,Crotaphytus collaris,"Collared Lizard, Eastern Collared Lizard",,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Crotaphytidae,78387,173924,Active,Gambelia wislizenii,"Longnose Leopard Lizard, Long-nosed Leopard Lizard",,Probably Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Eublepharidae,78920,174041,Active,Coleonyx variegatus,Western Banded Gecko,,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Helodermatidae,79000,174113,Active,Heloderma suspectum,Gila Monster,,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Iguanidae,77523,173870,Active,Sceloporus graciosus,Sagebrush Lizard,,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Iguanidae,77526,173873,Active,Sceloporus magister,Desert Spiny Lizard,,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Iguanidae,118739,208752,Active,Sceloporus magister uniformis,Yellow-backed Spiny Lizard,Sceloporus uniformis,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Iguanidae,77517,173865,Active,Sceloporus undulatus,"Eastern Fence Lizard, Fence Lizard, Plateau Lizard, Prairie Lizard",,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Iguanidae,78420,173954,Active,Urosaurus ornatus,"Ornate Tree Lizard, Tree Lizard",,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Iguanidae,78422,173956,Active,Uta stansburiana,"Common Side-blotched Lizard, Side-blotched Lizard",,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Leptotyphlopidae,80855,174337,Active,Leptotyphlops humilis,"Western Slender Blind Snake, Western Threadsnake",,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Phrynosomatidae,77563,173906,Active,Callisaurus draconoides,Zebra-tailed Lizard,,Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Phrynosomatidae,78390,173927,Active,Holbrookia maculata,"Common Earless Lizard, Common Lesser Earless Lizard, Lesser Earless Lizard",,Probably Present
GRCA,Grand Canyon National Park,Reptile,3,Squamata,Phrynosomatidae,285391,564594,Active,Phrynosoma hernandesi,"Pigmy Short-horned Lizard, Pygmy Short-horned Lizard, Short-horned Lizard","Phrynosoma douglasii, Phrynosoma douglasii hernandesi",Present
