Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
YELL,Yellowstone National Park,Mammal,1,Rodentia,Geomyidae,90690,180228,Active,Thomomys talpoides,Northern Pocket Gopher,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Muridae,91762,180366,Active,Mus musculus,House Mouse,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,89700,180169,Active,Glaucomys sabrinus,Northern Flying Squirrel,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,89669,180140,Active,Marmota flaviventris,Yellow-bellied Marmot,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,694920,-756525,Active,Neotamias amoenus,yellow pine chipmunk,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,694924,-756527,Active,Neotamias minimus,Least chipmunk,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,694907,-756519,Active,Neotamias umbrinus,Uinta chipmunk,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,89676,180147,Active,Spermophilus armatus,Uinta Ground Squirrel,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,89684,180154,Active,Spermophilus lateralis,Golden-mantled Ground Squirrel,,Present
YELL,Yellowstone National Park,Mammal,1,Rodentia,Sciuridae,89697,180166,Active,Tamiasciurus hudsonicus,Red Squirrel,,Present
YELL,Yellowstone National Park,Reptile,3,Squamata,Charinidae,80843,174326,Active,Charina bottae,"Northern Rubber Boa, Rubber Boa",,Present
YELL,Yellowstone National Park,Reptile,3,Squamata,Colubridae,117249,209409,Active,Pituophis catenifer sayi,Bullsnake,,Present
YELL,Yellowstone National Park,Reptile,3,Squamata,Colubridae,121958,209119,Active,Thamnophis elegans vagrans,"Wandering Garter Snake, Wandering Gartersnake",,Present
YELL,Yellowstone National Park,Reptile,3,Squamata,Colubridae,121931,209095,Active,Thamnophis sirtalis fitchi,"Valley Garter Snake, Valley Gartersnake",,Present
YELL,Yellowstone National Park,Reptile,3,Squamata,Iguanidae,118728,208742,Active,Sceloporus graciosus graciosus,Northern Sagebrush Lizard,,Present
YELL,Yellowstone National Park,Reptile,3,Squamata,Viperidae,118342,209549,Active,Crotalus viridis viridis,Prairie Rattlesnake,,Present
