Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
BRCA,Bryce Canyon National Park,Mammal,1,Rodentia,Cricetidae,90760,180291,Active,Peromyscus truei,Pinon Mouse,Peromyscus truei truei,Present
BRCA,Bryce Canyon National Park,Mammal,1,Rodentia,Cricetidae,91737,180343,Active,Reithrodontomys megalotis,Western Harvest Mouse,Reithrodontomys megalotis megalotis,Present
BRCA,Bryce Canyon National Park,Mammal,1,Rodentia,Erethizontidae,91792,180393,Active,Erethizon dorsatum,North American Porcupine,Erethizon dorsatum epixanthum,Probably Present
BRCA,Bryce Canyon National Park,Mammal,1,Rodentia,Geomyidae,90690,180228,Active,Thomomys talpoides,Northern Pocket Gopher,"Thomomys fossor, Thomomys talpoides parowanensis",Present
BRCA,Bryce Canyon National Park,Mammal,1,Rodentia,Heteromyidae,90708,180244,Active,Dipodomys ordii,Ord's Kangaroo Rat,Dipodomys ordii cupidineus,Present
BRCA,Bryce Canyon National Park,Mammal,1,Rodentia,Heteromyidae,90735,180269,Active,Perognathus parvus,Great Basin Pocket Mouse,Perognathus parvus trumbullensis,Present
BRCA,Bryce Canyon National Park,Mammal,1,Rodentia,Sciuridae,90644,180187,Active,Cynomys parvidens,Utah Prairie Dog,,Present
BRCA,Bryce Canyon National Park,Mammal,1,Rodentia,Sciuridae,89700,180169,Active,Glaucomys sabrinus,Northern Flying Squirrel,Glaucomys sabrinus lucifugus,Present
BRCA,Bryce Canyon National Park,Mammal,1,Rodentia,Sciuridae,89669,180140,Active,Marmota flaviventris,Yellow-bellied Marmot,Marmota flaviventris engelhardti,Present
BRCA,Bryce Canyon National Park,Mammal,1,Rodentia,Sciuridae,694916,-756523,Active,Neotamias dorsalis,Cliff Chipmunk,"Eutamias dorsalis, Tamias dorsalis, Eutamias dorsalis utahensis",Present
BRCA,Bryce Canyon National Park,Mammal,1,Rodentia,Sciuridae,694924,-756527,Active,Neotamias minimus,Least Chipmunk,"Eutamias minimus, Eutamias minimus consobrinus, Tamias minimus",Present
BRCA,Bryce Canyon National Park,Mammal,1,Rodentia,Sciuridae,694907,-756519,Active,Neotamias umbrinus,Uinta Chipmunk,"Eutamias umbrinus adsitus, Eutamias quadrivittatus inyoensis, Eutamias umbrinus, Tamias umbrinus",Present
BRCA,Bryce Canyon National Park,Mammal,1,Rodentia,Sciuridae,89684,180154,Active,Spermophilus lateralis,Golden-mantled Ground Squirrel,"Citellus lateralis, Spermophilus lateralis lateralis",Present
BRCA,Bryce Canyon National Park,Mammal,1,Rodentia,Sciuridae,89694,180163,Active,Spermophilus variegatus,Rock Squirrel,Spermophilus variegatus utah,Present
BRCA,Bryce Canyon National Park,Mammal,1,Rodentia,Sciuridae,89697,180166,Active,Tamiasciurus hudsonicus,Red Squirrel,"Tamiasciurus fremontii, Tamiasciurus douglasii, Tamiasciurus fremonti fremonti, Tamiasciurus hudsonicus dixiensis",Present
BRCA,Bryce Canyon National Park,Bird,2,Accipitriformes,Accipitridae,79517,175309,Active,Accipiter cooperii,Cooper's Hawk,,Present
BRCA,Bryce Canyon National Park,Bird,2,Accipitriformes,Accipitridae,79508,175300,Active,Accipiter gentilis,Northern Goshawk,,Present
BRCA,Bryce Canyon National Park,Bird,2,Accipitriformes,Accipitridae,79512,175304,Active,Accipiter striatus,Sharp-shinned Hawk,,Present
BRCA,Bryce Canyon National Park,Bird,2,Accipitriformes,Accipitridae,80429,175407,Active,Aquila chrysaetos,Golden Eagle,,Present
BRCA,Bryce Canyon National Park,Bird,2,Accipitriformes,Accipitridae,79563,175350,Active,Buteo jamaicensis,Red-tailed Hawk,,Present
BRCA,Bryce Canyon National Park,Bird,2,Accipitriformes,Accipitridae,80391,175373,Active,Buteo lagopus,Rough-legged Hawk,,Present
BRCA,Bryce Canyon National Park,Bird,2,Accipitriformes,Accipitridae,80395,175377,Active,Buteo regalis,Ferruginous Hawk,,Probably Present
BRCA,Bryce Canyon National Park,Bird,2,Accipitriformes,Accipitridae,79581,175367,Active,Buteo swainsoni,Swainson's Hawk,,Present
BRCA,Bryce Canyon National Park,Bird,2,Accipitriformes,Accipitridae,80455,175430,Active,Circus cyaneus,Northern Harrier,,Present
BRCA,Bryce Canyon National Park,Bird,2,Accipitriformes,Accipitridae,80444,175420,Active,Haliaeetus leucocephalus,Bald Eagle,,Present
BRCA,Bryce Canyon National Park,Bird,2,Accipitriformes,Cathartidae,79468,175265,Active,Cathartes aura,Turkey Vulture,,Present
BRCA,Bryce Canyon National Park,Bird,2,Accipitriformes,Cathartidae,79478,175274,Active,Gymnogyps californianus,California Condor,,Present
BRCA,Bryce Canyon National Park,Bird,2,Accipitriformes,Pandionidae,81838,175590,Active,Pandion haliaetus,Osprey,,Present
BRCA,Bryce Canyon National Park,Bird,2,Anseriformes,Anatidae,77782,175074,Active,Anas acuta,Northern Pintail,,Present
BRCA,Bryce Canyon National Park,Bird,2,Anseriformes,Anatidae,77804,175094,Active,Anas americana,American Wigeon,,Present
BRCA,Bryce Canyon National Park,Bird,2,Anseriformes,Anatidae,77806,175096,Active,Anas clypeata,Northern Shoveler,,Probably Present
