Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
PEFO,Petrified Forest National Park,Mammal,1,Eulipotyphla,Soricidae,88690,179973,Active,Notiosorex crawfordi,"Crawford's Gray Shrew, Desert Gray Shrew, Desert Shrew",,Present
PEFO,Petrified Forest National Park,Mammal,1,Lagomorpha,Leporidae,89641,180115,Active,Lepus californicus,"Black-tailed Jack Rabbit, Black-tailed Jackrabbit, California Jackrabbit, Gray-sided Jackrabbit, Great Plains Jackrabbit, Jackass-hare, Narrow-gauge Mule, Texan Hare, Texas Jack",,Present
PEFO,Petrified Forest National Park,Mammal,1,Lagomorpha,Leporidae,89649,180122,Active,Sylvilagus audubonii,"Audubon's Cottontail, Desert Cottontail",,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Cricetidae,91767,180370,Active,Neotoma albigula,White-throated Woodrat,,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Cricetidae,91768,180371,Active,Neotoma cinerea,Bushy-tailed Woodrat,,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Cricetidae,91780,180382,Active,Onychomys leucogaster,Northern Grasshopper Mouse,,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Cricetidae,90750,180282,Active,Peromyscus boylii,"Brush Deermouse, Brush Mouse",,Probably Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Cricetidae,90752,180284,Active,Peromyscus crinitus,"Canyon Deermouse, Canyon Mouse",,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Cricetidae,90745,180278,Active,Peromyscus leucopus,"White-footed Deermouse, White-footed Mouse",,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Cricetidae,90743,180276,Active,Peromyscus maniculatus,"Deer Mouse, North American Deermouse",,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Cricetidae,90760,180291,Active,Peromyscus truei,"Piñon Deermouse, piñon mouse, Pinyon Mouse",,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Cricetidae,91737,180343,Active,Reithrodontomys megalotis,Western Harvest Mouse,,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Erethizontidae,91792,180393,Active,Erethizon dorsatum,"common porcupine, porcupine",,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Geomyidae,90684,180222,Active,Thomomys bottae,Botta's Pocket Gopher,,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Heteromyidae,90708,180244,Active,Dipodomys ordii,Ord's Kangaroo Rat,,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Heteromyidae,90727,180261,Active,Perognathus flavescens,Plains Pocket Mouse,,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Heteromyidae,90728,180262,Active,Perognathus flavus,Silky Pocket Mouse,,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Sciuridae,90638,180181,Active,Ammospermophilus leucurus,White-tailed Antelope Squirrel,,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Sciuridae,90641,180184,Active,Cynomys gunnisoni,Gunnison's Prairie Dog,,Present
PEFO,Petrified Forest National Park,Mammal,1,Rodentia,Sciuridae,89689,180159,Active,Spermophilus spilosoma,Spotted Ground Squirrel,,Probably Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Colubridae,79769,174202,Active,Arizona elegans,Glossy Snake,,Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Colubridae,79803,174233,Active,Hypsiglena torquata,"Night Snake, Nightsnake, Sinaloan Nightsnake",,Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Colubridae,122635,209247,Active,Lampropeltis getula,"Common Kingsnake, Eastern Kingsnake",,Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Colubridae,79751,174187,Active,Lampropeltis triangulum,"Eastern Milk Snake, Eastern Milksnake",,Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Colubridae,79811,174240,Active,Masticophis taeniatus,Striped Whipsnake,,Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Colubridae,117240,209400,Active,Pituophis catenifer,"Bullsnake, Gopher Snake, Gophersnake",,Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Crotaphytidae,77570,173912,Active,Crotaphytus collaris,"Collared Lizard, Eastern Collared Lizard",,Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Crotaphytidae,78387,173924,Active,Gambelia wislizenii,"Longnose Leopard Lizard, Long-nosed Leopard Lizard",,Probably Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Iguanidae,77523,173870,Active,Sceloporus graciosus,Sagebrush Lizard,,Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Iguanidae,77517,173865,Active,Sceloporus undulatus,"Eastern Fence Lizard, Fence Lizard, Plateau Lizard, Prairie Lizard",,Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Iguanidae,78422,173956,Active,Uta stansburiana,"Common Side-blotched Lizard, Side-blotched Lizard",,Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Phrynosomatidae,78390,173927,Active,Holbrookia maculata,"Common Earless Lizard, Common Lesser Earless Lizard, Lesser Earless Lizard",,Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Phrynosomatidae,285391,564594,Active,Phrynosoma hernandesi,"Pigmy Short-horned Lizard, Pygmy Short-horned Lizard, Short-horned Lizard",Phrynosoma douglasii,Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Teiidae,78496,174021,Active,Cnemidophorus inornatus,Little Striped Whiptail,,Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Teiidae,78499,174024,Active,Cnemidophorus neomexicanus,"New Mexican Whiptail, New Mexico Whiptail",,Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Teiidae,119626,208948,Active,Cnemidophorus velox,Plateau Striped Whiptail,,Present
PEFO,Petrified Forest National Park,Reptile,3,Squamata,Viperidae,80835,174319,Active,Crotalus viridis,"Prairie Rattlesnake, Western Rattlesnake",,Present
